0,0,2,0,0,0,10,0,0,0,0,6,6,0,4,14,0,2,0,0,0
0,0,0,0,0,8,12,2,2,0,0,4,6,0,20,6,0,16,2,0,0
0,0,4,0,6,0,20,0,6,0,0,4,2,12,16,6,0,16,2,0,0
0,0,0,0,0,0,8,0,2,0,2,6,12,6,6,22,0,6,6,0,0
0,0,0,0,6,0,6,0,2,8,2,12,8,6,14,12,0,4,0,0,0
4,0,2,2,8,0,16,0,2,2,4,12,10,10,8,14,0,10,0,2,0
2,0,4,0,2,2,2,0,0,0,2,10,14,2,34,20,0,4,0,2,0
10,0,0,0,2,0,22,0,4,8,0,6,8,2,10,8,0,8,4,2,0
2,0,4,2,4,0,16,0,0,0,8,12,0,6,10,20,0,10,2,2,0
4,0,2,0,10,0,16,0,0,4,0,16,0,6,34,18,0,16,0,0,2
20,0,0,0,0,0,14,0,0,0,0,16,0,0,18,22,0,16,4,2,0
10,0,2,0,0,0,16,0,0,2,2,0,0,6,6,24,0,24,2,4,0
8,0,0,0,0,4,20,0,0,0,0,0,0,0,0,12,0,0,0,0,0
22,0,0,2,2,0,26,0,0,0,0,0,0,0,0,30,0,0,0,0,0
8,0,0,0,0,0,10,0,0,0,10,0,0,0,0,14,0,0,0,0,0
18,2,4,12,0,0,16,0,0,0,4,0,0,0,0,20,0,0,0,0,0
10,2,2,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,4,4,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,2,2,0,2,0,0,0,6,2,8,16,0,4,0,0,2
0,0,0,0,2,0,2,8,0,0,0,14,8,4,2,6,0,12,0,0,0
0,0,0,14,10,0,8,0,0,0,0,6,6,26,16,6,0,2,0,0,0
0,0,0,4,14,4,12,2,0,4,0,8,4,6,12,6,2,8,0,0,2
4,0,0,10,6,0,8,0,0,0,0,2,18,4,4,4,0,10,2,0,2
8,0,0,30,16,0,2,0,8,2,0,16,8,0,8,20,0,6,2,0,0
2,0,6,20,24,0,12,6,4,0,10,6,6,4,52,16,0,6,0,0,0
12,0,4,0,4,0,10,2,2,0,0,8,6,2,38,16,2,8,0,8,0
6,0,0,28,2,0,10,2,0,2,0,16,0,10,26,0,0,8,0,0,2
16,0,0,0,8,0,14,2,0,0,0,6,0,10,28,36,0,8,0,2,2
6,0,0,8,10,0,16,0,0,0,0,12,0,10,26,18,0,6,0,0,0
10,0,0,0,2,0,4,0,2,0,0,16,0,2,14,8,2,10,4,0,0
6,0,2,2,4,0,10,0,0,0,0,0,0,0,0,28,4,0,0,0,0
12,0,0,4,8,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6,0,0,14,8,0,4,0,0,0,0,0,0,0,0,28,0,0,2,0,0
10,0,0,2,4,0,12,0,0,0,0,0,0,0,0,4,2,0,0,0,0
10,0,0,6,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,2,16,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,2,2,0,0,4,14,4,0,8,0,6,0,0,2
0,0,0,0,0,0,0,0,2,0,0,8,2,6,0,14,0,8,0,0,0
0,0,2,8,0,0,4,2,2,0,2,2,10,14,0,8,0,10,2,0,2
2,0,2,0,0,2,4,0,0,2,6,8,0,8,16,2,0,14,2,2,2
0,0,0,26,0,0,4,0,0,4,0,8,2,12,2,12,0,10,4,0,0
2,0,0,26,0,0,0,2,0,0,6,8,8,20,4,2,2,6,0,2,4
12,0,0,2,0,2,14,6,2,0,2,14,12,10,12,0,0,10,6,0,0
8,0,2,2,0,0,2,6,6,0,0,26,2,6,10,10,0,2,0,0,0
0,0,4,0,8,0,10,0,2,2,2,8,0,10,4,2,0,0,0,0,0
4,2,4,2,6,0,6,8,2,4,0,0,0,2,4,12,0,10,0,6,2
2,0,0,2,6,0,2,2,4,0,0,0,0,4,14,8,0,2,0,0,0
10,0,0,2,0,0,6,2,0,0,0,0,0,12,2,4,2,20,0,0,0
8,0,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,2,12,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,26,4,0,4,0,0,0,2,0,0,0,0,16,0,0,0,0,0
8,0,0,2,0,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0
12,0,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,6,0,0,0,2,8,14,2,12,0,6,0,0,0
0,0,2,0,0,0,2,4,2,0,0,4,14,4,8,4,0,12,2,0,2
0,0,0,14,12,2,2,8,0,0,0,0,4,2,0,0,0,6,0,0,0
2,0,0,0,4,2,8,0,0,0,4,2,4,8,6,2,0,10,0,0,4
0,0,0,8,2,0,2,0,0,0,0,10,16,12,18,8,0,6,2,0,0
2,0,0,34,0,0,4,0,0,0,4,2,6,18,4,0,0,10,0,0,2
12,2,0,14,4,0,8,0,0,0,0,8,14,0,24,14,0,4,2,6,0
6,0,6,24,2,4,8,6,2,2,2,20,12,6,0,4,0,10,0,0,0
8,0,0,12,2,0,8,0,0,0,2,4,0,24,16,4,0,0,0,0,0
4,0,0,0,0,0,10,0,2,0,0,22,0,2,32,2,0,8,0,12,0
0,0,0,12,2,0,0,0,0,0,0,16,0,4,18,8,0,12,4,0,0
2,0,0,12,0,0,8,0,4,0,2,0,0,6,20,14,0,18,0,2,0
32,0,0,2,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0
4,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,4,6,0,6,2,0,0,0,2,0,0,0,0,6,0,0,0,0,0
14,0,0,4,6,0,10,0,0,0,0,0,0,0,0,2,0,0,2,0,0
6,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,24,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,4,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,2,2,0,0,0,2,0,16,4,2,0,10,6,0,0
0,0,4,2,0,0,0,0,0,2,0,6,12,10,30,20,0,0,2,0,2
0,0,0,0,0,0,8,0,8,2,0,2,10,6,10,18,2,8,0,0,2
0,0,0,4,0,2,4,0,0,0,2,4,2,4,30,16,2,6,0,0,2
0,0,0,0,6,2,0,0,0,0,2,8,18,14,46,22,0,4,0,0,0
0,0,0,4,4,0,4,0,2,0,0,6,2,6,20,2,0,2,2,0,0
2,0,2,0,2,0,0,0,0,2,4,12,16,12,26,20,0,6,8,0,0
0,0,2,4,2,0,2,0,2,0,2,4,6,8,24,16,0,6,0,2,0
6,0,0,2,6,2,6,4,0,2,2,12,0,14,28,6,0,2,2,12,0
0,0,0,0,0,0,2,0,2,2,6,8,0,0,32,26,0,4,2,0,0
2,0,2,4,2,2,2,2,0,0,0,14,0,6,36,10,0,6,0,0,0
4,0,4,2,2,0,4,2,0,2,2,22,0,6,22,16,0,14,6,0,0
4,0,4,0,2,0,8,0,0,0,2,0,0,0,0,32,0,0,0,8,0
12,0,0,8,0,2,10,0,0,0,10,0,0,0,0,16,0,0,0,0,0
4,0,0,0,0,4,6,0,0,0,2,0,0,0,0,8,2,0,0,0,0
16,0,0,0,0,0,4,0,0,0,10,0,0,0,0,8,4,0,0,0,0
24,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,4,2,0,0,0,2,0,6,10,8,2,18,0,10,0,0,2
2,0,2,0,2,0,8,0,2,0,6,2,6,4,2,22,4,4,0,0,4
0,0,0,4,2,0,0,0,4,0,6,2,0,6,6,18,0,20,0,0,0
8,0,4,2,2,0,0,0,0,0,0,4,12,8,8,12,4,8,0,0,0
0,0,4,4,2,0,0,0,0,0,10,2,14,10,8,12,0,16,4,0,4
0,0,14,0,0,2,0,2,0,0,0,4,4,4,42,16,0,0,0,0,2
6,0,4,18,0,0,2,0,0,0,2,0,4,10,12,16,2,2,2,0,2
2,0,6,8,0,2,4,0,0,2,8,12,8,4,16,20,0,6,0,0,0
0,0,0,4,2,2,4,0,0,0,2,12,0,8,10,36,2,20,0,2,0
0,0,2,0,2,0,6,0,2,2,14,14,0,4,36,2,0,8,0,0,2
2,0,6,0,4,0,2,0,4,0,10,14,0,2,28,20,4,16,8,2,0
0,2,6,10,0,4,2,0,0,0,4,16,0,12,4,18,0,4,0,0,0
2,0,2,16,0,0,0,0,0,0,0,0,0,0,0,20,2,0,2,0,0
0,0,2,14,0,0,2,0,0,0,0,0,0,0,0,16,2,0,0,0,0
2,0,2,0,12,2,6,0,0,0,2,0,0,0,0,22,0,0,0,0,0
2,0,2,16,0,0,8,0,0,0,12,0,0,0,0,36,8,0,0,0,0
2,0,6,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,24,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,2,2,0,0,2,4,2,6,4,18,0,6,2,0,0
0,0,2,4,0,0,2,2,0,2,0,8,6,2,2,24,0,0,0,0,4
0,0,8,8,4,2,2,0,0,0,0,4,6,10,6,26,0,4,2,0,2
0,0,0,10,0,2,4,0,0,0,2,2,4,16,8,24,2,6,0,2,0
0,0,0,2,0,0,0,0,2,0,6,10,2,2,10,24,4,12,4,0,0
14,0,0,2,0,0,8,2,0,0,4,12,6,6,6,16,4,6,6,0,2
4,0,0,0,2,0,2,0,0,0,0,10,10,4,20,12,0,0,0,12,0
0,0,6,0,2,0,0,0,2,0,6,6,4,8,10,20,0,6,14,4,0
6,0,2,6,2,0,6,0,0,0,4,6,0,0,12,16,0,12,0,4,0
0,0,8,0,4,2,6,0,0,12,6,6,0,10,24,8,0,12,2,0,6
0,0,4,4,0,4,0,0,0,2,0,14,0,4,30,16,2,10,4,2,2
4,0,2,0,0,2,6,0,0,0,4,10,0,8,40,30,0,10,8,14,2
10,2,2,10,8,0,6,0,0,0,0,0,0,0,0,18,2,0,0,0,0
0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0
20,0,0,0,0,4,2,0,0,0,2,0,0,0,0,28,6,0,6,0,0
2,0,0,0,0,2,6,0,0,0,2,0,0,0,0,22,2,0,2,0,0
0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,4,0,0,2,0,0,2,4,2,4,6,0,8,32,0,8,0,0,0
0,0,0,0,0,2,14,8,2,2,4,2,8,4,0,22,0,14,0,0,2
0,0,6,0,0,0,4,0,4,0,2,8,4,6,18,28,0,4,0,0,0
0,0,2,0,0,0,10,0,2,0,2,8,6,4,28,18,0,20,4,0,0
0,0,0,2,6,0,12,0,2,0,6,10,2,6,10,18,0,8,0,0,0
0,0,0,0,2,0,4,2,4,0,0,10,6,6,36,24,0,8,0,0,2
10,0,0,0,8,0,10,0,2,0,4,8,10,8,4,26,2,4,0,4,0
10,0,0,0,0,0,16,2,4,0,2,8,6,6,22,22,0,8,0,4,0
0,2,6,0,2,0,4,0,4,0,2,8,0,0,68,26,0,14,2,4,0
6,0,0,4,0,0,10,2,6,0,0,6,0,8,22,24,2,10,0,6,0
4,0,6,0,2,0,8,8,0,0,2,12,0,8,32,20,2,2,2,4,0
6,0,8,0,0,0,8,4,2,2,6,0,0,10,30,38,4,12,2,0,0
14,0,0,2,0,0,10,0,0,0,2,0,0,0,0,34,0,0,4,0,0
2,0,0,4,0,2,12,0,0,0,2,0,0,0,0,22,0,0,2,0,0
2,0,2,0,2,2,14,0,0,0,2,0,0,0,0,24,0,0,0,0,0
6,0,8,8,0,2,12,0,0,0,0,0,0,0,0,22,0,0,0,0,0
6,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,4,2,4,0,4,0,0,0,2,6,6,6,20,8,0,2,0,2,0
0,0,0,0,6,0,0,2,0,0,0,6,8,16,6,8,2,26,0,0,2
0,0,2,6,2,0,6,2,2,0,0,8,4,8,8,10,0,18,0,0,4
0,0,0,4,10,0,2,0,2,4,6,6,0,16,24,32,0,4,2,0,2
10,0,0,26,8,0,6,0,6,0,2,6,4,6,12,4,0,18,0,2,4
2,0,0,24,10,0,4,10,0,0,0,18,6,10,12,34,0,18,0,4,0
2,0,0,26,28,0,6,2,0,0,0,4,14,20,22,20,0,14,6,2,2
0,2,6,10,0,0,6,0,0,0,0,2,10,2,20,18,0,16,8,2,2
4,0,0,6,10,0,12,2,0,0,2,14,6,2,6,16,0,4,4,4,0
0,0,6,0,14,0,8,6,0,6,0,10,0,12,28,12,0,4,10,0,0
6,0,0,10,20,0,6,0,0,4,4,14,0,0,32,36,0,14,6,4,0
0,0,0,16,8,0,6,0,2,0,0,14,0,8,28,18,0,10,0,2,0
26,2,8,0,4,2,12,0,0,0,4,0,0,0,0,20,2,0,4,0,0
6,0,2,6,18,0,14,0,0,0,6,0,0,0,0,18,0,0,2,0,0
8,0,0,0,10,0,22,0,0,0,0,0,0,0,0,18,0,0,0,0,0
10,0,6,0,8,2,6,0,0,0,4,0,0,0,0,10,0,0,0,0,0
20,0,0,4,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,4,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
